doc_id	topic_0	topic_1
70998	0.297260	0.702740
70999	0.183391	0.816609
71000	0.194986	0.805014
71001	0.420055	0.579945
71002	0.764034	0.235966
71003	0.135000	0.865000
71004	0.027328	0.972672
71005	0.184772	0.815228
71006	0.030123	0.969877
71007	0.036624	0.963376
71008	0.027951	0.972049
71009	0.481999	0.518001
71010	0.078140	0.921860
71011	0.042148	0.957852
71012	0.031676	0.968324
71013	0.646370	0.353630
71014	0.197530	0.802470
71015	0.403893	0.596107
71016	0.030949	0.969051
71017	0.030606	0.969394
71018	0.134909	0.865091
71019	0.129347	0.870653
71020	0.126105	0.873895
71021	0.027808	0.972192
71022	0.339032	0.660968
71023	0.023765	0.976235
71024	0.032401	0.967599
71025	0.060985	0.939015
71026	0.058580	0.941420
71027	0.222988	0.777012
71028	0.034632	0.965368
71029	0.027894	0.972106
71030	0.763175	0.236825
71031	0.024024	0.975976
71032	0.024738	0.975262
71033	0.047229	0.952771
71034	0.657130	0.342870
71035	0.073110	0.926890
71036	0.164013	0.835987
71037	0.137135	0.862865
71038	0.008209	0.991791
71039	0.044963	0.955037
71040	0.058764	0.941236
71041	0.040859	0.959141
71042	0.044718	0.955282
71043	0.027882	0.972118
71044	0.035770	0.964230
71045	0.023642	0.976358
71046	0.023741	0.976259
71047	0.054435	0.945565
71048	0.030430	0.969570
71049	0.335767	0.664233
71050	0.028472	0.971528
71051	0.033820	0.966180
71052	0.014076	0.985924
71053	0.068104	0.931896
71054	0.445742	0.554258
71055	0.964813	0.035187
71056	0.099130	0.900870
71057	0.321743	0.678257
71058	0.165849	0.834151
71059	0.035681	0.964319
71060	0.013901	0.986099
71061	0.627844	0.372156
71062	0.977404	0.022596
71063	0.828601	0.171399
71064	0.199267	0.800733
71065	0.303189	0.696811
71066	0.107506	0.892494
71067	0.239219	0.760781
71068	0.814694	0.185306
71069	0.745390	0.254610
71070	0.397822	0.602178
71071	0.763470	0.236530
71072	0.036796	0.963204
71073	0.028314	0.971686
71074	0.029726	0.970274
71075	0.357083	0.642917
71076	0.415104	0.584896
71077	0.153216	0.846784
71078	0.033364	0.966636
71079	0.051811	0.948189
71080	0.325005	0.674995
71081	0.024531	0.975469
71082	0.292489	0.707511
71083	0.564257	0.435743
71084	0.036693	0.963307
71085	0.034834	0.965166
71086	0.020759	0.979241
71087	0.027534	0.972466
71088	0.124945	0.875055
71089	0.962751	0.037249
71090	0.012874	0.987126
71091	0.015369	0.984631
71092	0.059797	0.940203
71093	0.013508	0.986492
71094	0.046173	0.953827
71095	0.031074	0.968926
71096	0.288068	0.711932
71097	0.092217	0.907783
71098	0.025679	0.974321
71099	0.033521	0.966479
71100	0.029597	0.970403
71101	0.032497	0.967503
71102	0.014781	0.985219
71103	0.209828	0.790172
71104	0.294446	0.705554
71105	0.923095	0.076905
71106	0.113881	0.886119
71107	0.016239	0.983761
71108	0.012177	0.987823
71109	0.045901	0.954099
71110	0.012570	0.987430
71111	0.118705	0.881295
71112	0.275048	0.724952
71113	0.028814	0.971186
71114	0.037543	0.962457
71115	0.279899	0.720101
71116	0.024609	0.975391
71117	0.195053	0.804947
71118	0.031073	0.968927
71119	0.053469	0.946531
71120	0.070458	0.929542
71121	0.035521	0.964479
71122	0.025555	0.974445
71123	0.209798	0.790202
71124	0.155688	0.844312
71125	0.073342	0.926658
71126	0.089061	0.910939
71127	0.025141	0.974859
71128	0.039038	0.960962
71129	0.038628	0.961372
71130	0.078672	0.921328
71131	0.014710	0.985290
71132	0.153640	0.846360
71133	0.030393	0.969607
71134	0.036749	0.963251
71135	0.259034	0.740966
71136	0.116283	0.883717
71137	0.960656	0.039344
71138	0.037738	0.962262
71139	0.074177	0.925823
71140	0.027238	0.972762
71141	0.072323	0.927677
71142	0.825477	0.174523
71143	0.047506	0.952494
71144	0.117799	0.882201
71145	0.048388	0.951612
71146	0.053839	0.946161
71147	0.392121	0.607879
71148	0.011175	0.988825
71149	0.024112	0.975888
71150	0.968850	0.031150
71151	0.026703	0.973297
71152	0.029863	0.970137
71153	0.394981	0.605019
71154	0.030881	0.969119
71155	0.848429	0.151571
71156	0.025479	0.974521
71157	0.056651	0.943349
71158	0.732573	0.267427
71159	0.056486	0.943514
71160	0.018395	0.981605
71161	0.956559	0.043441
71162	0.065494	0.934506
71163	0.023904	0.976096
71164	0.024837	0.975163
71165	0.011822	0.988178
71166	0.319201	0.680799
71167	0.082685	0.917315
71168	0.036667	0.963333
71169	0.032539	0.967461
71170	0.052114	0.947886
71171	0.021523	0.978477
71172	0.182234	0.817766
71173	0.273912	0.726088
71174	0.024543	0.975457
71175	0.166366	0.833634
71176	0.029130	0.970870
71177	0.174135	0.825865
71178	0.082138	0.917862
71179	0.268052	0.731948
71180	0.082296	0.917704
71181	0.046149	0.953851
71182	0.052481	0.947519
71183	0.037804	0.962196
71184	0.342823	0.657177
71185	0.233736	0.766264
71186	0.041465	0.958535
71187	0.083773	0.916227
71188	0.032171	0.967829
71189	0.143283	0.856717
71190	0.040366	0.959634
71191	0.583313	0.416687
71192	0.074271	0.925729
71193	0.021635	0.978365
71194	0.079303	0.920697
71195	0.221898	0.778102
71196	0.107195	0.892805
71197	0.034819	0.965181
71198	0.290249	0.709751
71199	0.087206	0.912794
71200	0.637012	0.362988
71201	0.246430	0.753570
71202	0.209052	0.790948
71203	0.033075	0.966925
71204	0.455250	0.544750
71205	0.029852	0.970148
71206	0.044070	0.955930
71207	0.034115	0.965885
71208	0.089873	0.910127
71209	0.036421	0.963579
71210	0.032184	0.967816
71211	0.027072	0.972928
71212	0.032569	0.967431
71213	0.095710	0.904290
71214	0.028472	0.971528
71215	0.363607	0.636393
71216	0.508608	0.491392
71217	0.039714	0.960286
71218	0.964217	0.035783
71219	0.023718	0.976282
71220	0.078338	0.921662
71221	0.023498	0.976502
71222	0.651215	0.348785
71223	0.016065	0.983935
71224	0.485076	0.514924
71225	0.125686	0.874314
71226	0.959914	0.040086
71227	0.012361	0.987639
71228	0.083020	0.916980
71229	0.130796	0.869204
71230	0.870757	0.129243
71231	0.026518	0.973482
71232	0.451753	0.548247
71233	0.226028	0.773972
71234	0.021288	0.978712
71235	0.034866	0.965134
71236	0.033404	0.966596
71237	0.023644	0.976356
71238	0.492203	0.507797
71239	0.075218	0.924782
71240	0.038800	0.961200
71241	0.035143	0.964857
71242	0.197045	0.802955
71243	0.214022	0.785978
71244	0.027772	0.972228
71245	0.105846	0.894154
71246	0.040984	0.959016
71247	0.145731	0.854269
71248	0.312933	0.687067
71249	0.238782	0.761218
71250	0.183904	0.816096
71251	0.095710	0.904290
71252	0.013735	0.986265
71253	0.257407	0.742593
71254	0.466099	0.533901
71255	0.535723	0.464277
71256	0.027776	0.972224
71257	0.129089	0.870911
71258	0.494595	0.505405
71259	0.029891	0.970109
71260	0.192093	0.807907
71261	0.487468	0.512532
71262	0.861459	0.138541
71263	0.176906	0.823094
71264	0.541158	0.458842
71265	0.035577	0.964423
71266	0.041627	0.958373
71267	0.333417	0.666583
71268	0.268383	0.731617
71269	0.034052	0.965948
71270	0.052800	0.947200
71271	0.242830	0.757170
71272	0.024299	0.975701
71273	0.020654	0.979346
71274	0.148056	0.851944
71275	0.218522	0.781478
71276	0.306183	0.693817
71277	0.943863	0.056137
71278	0.441272	0.558728
71279	0.684345	0.315655
71280	0.011822	0.988178
71281	0.285129	0.714871
71282	0.130056	0.869944
71283	0.212293	0.787707
71284	0.034437	0.965563
71285	0.035605	0.964395
71286	0.021871	0.978129
71287	0.341885	0.658115
71288	0.028709	0.971291
71289	0.038043	0.961957
71290	0.193164	0.806836
71291	0.432956	0.567044
71292	0.080602	0.919398
71293	0.055361	0.944639
71294	0.794044	0.205956
71295	0.171163	0.828837
71296	0.251205	0.748795
71297	0.664833	0.335167
71298	0.021883	0.978117
71299	0.293376	0.706624
71300	0.020933	0.979067
71301	0.026004	0.973996
71302	0.020831	0.979169
71303	0.600804	0.399196
71304	0.337469	0.662531
71305	0.967296	0.032704
71306	0.010909	0.989091
71307	0.099576	0.900424
71308	0.031571	0.968429
71309	0.038750	0.961250
71310	0.040614	0.959386
71311	0.030403	0.969597
71312	0.383642	0.616358
71313	0.231498	0.768502
71314	0.021290	0.978710
71315	0.020994	0.979006
71316	0.024963	0.975037
71317	0.651453	0.348547
71318	0.040995	0.959005
71319	0.202574	0.797426
71320	0.215980	0.784020
71321	0.092044	0.907956
71322	0.029025	0.970975
71323	0.289007	0.710993
71324	0.462378	0.537622
71325	0.414011	0.585989
71326	0.942642	0.057358
71327	0.145747	0.854253
71328	0.035155	0.964845
71329	0.157196	0.842804
71330	0.055523	0.944477
71331	0.026744	0.973256
71332	0.035263	0.964737
71333	0.105932	0.894068
71334	0.033363	0.966637
71335	0.032688	0.967312
71336	0.021938	0.978062
71337	0.089526	0.910474
71338	0.030737	0.969263
71339	0.021523	0.978477
71340	0.188686	0.811314
71341	0.227490	0.772510
71342	0.944945	0.055055
71343	0.049281	0.950719
71344	0.166301	0.833699
71345	0.134594	0.865406
71346	0.111175	0.888825
71347	0.035223	0.964777
71348	0.122477	0.877523
71349	0.468299	0.531701
71350	0.035709	0.964291
71351	0.027637	0.972363
71352	0.214962	0.785038
71353	0.143252	0.856748
71354	0.165029	0.834971
71355	0.029129	0.970871
71356	0.028838	0.971162
71357	0.086524	0.913476
71358	0.030227	0.969773
71359	0.118236	0.881764
71360	0.062608	0.937392
71361	0.057416	0.942584
71362	0.028588	0.971412
71363	0.034784	0.965216
71364	0.458557	0.541443
71365	0.131894	0.868106
71366	0.030314	0.969686
71367	0.025567	0.974433
71368	0.945134	0.054866
71369	0.036381	0.963619
71370	0.037090	0.962910
71371	0.028838	0.971162
71372	0.200137	0.799863
71373	0.109169	0.890831
71374	0.313741	0.686259
71375	0.064568	0.935432
71376	0.481945	0.518055
71377	0.025686	0.974314
71378	0.202257	0.797743
71379	0.246297	0.753703
71380	0.325613	0.674387
71381	0.214287	0.785713
71382	0.121782	0.878218
71383	0.140200	0.859800
71384	0.057469	0.942531
71385	0.256451	0.743549
71386	0.029106	0.970894
71387	0.056293	0.943707
71388	0.936229	0.063771
71389	0.336368	0.663632
71390	0.167553	0.832447
71391	0.025697	0.974303
71392	0.025579	0.974421
71393	0.030976	0.969024
71394	0.022214	0.977786
71395	0.051443	0.948557
71396	0.891173	0.108827
71397	0.746981	0.253019
71398	0.024604	0.975396
71399	0.286335	0.713665
71400	0.033695	0.966305
71401	0.024990	0.975010
71402	0.020843	0.979157
71403	0.031772	0.968228
71404	0.024875	0.975125
71405	0.066808	0.933192
71406	0.113930	0.886070
71407	0.047589	0.952411
71408	0.029870	0.970130
71409	0.023878	0.976122
71410	0.025362	0.974638
71411	0.014716	0.985284
71412	0.085366	0.914634
71413	0.148693	0.851307
71414	0.040020	0.959980
71415	0.052342	0.947658
71416	0.948897	0.051103
71417	0.652891	0.347109
71418	0.040701	0.959299
71419	0.041139	0.958861
71420	0.427918	0.572082
71421	0.041659	0.958341
71422	0.039982	0.960018
71423	0.232172	0.767828
71424	0.037579	0.962421
71425	0.810084	0.189916
71426	0.039951	0.960049
71427	0.905853	0.094147
71428	0.032066	0.967934
71429	0.025522	0.974478
71430	0.026798	0.973202
71431	0.146366	0.853634
71432	0.008602	0.991398
71433	0.047589	0.952411
71434	0.303815	0.696185
71435	0.039053	0.960947
71436	0.959723	0.040277
71437	0.771591	0.228409
71438	0.022943	0.977057
71439	0.031296	0.968704
71440	0.015248	0.984752
71441	0.164820	0.835180
71442	0.036967	0.963033
71443	0.034898	0.965102
71444	0.733800	0.266200
71445	0.803609	0.196391
71446	0.081743	0.918257
71447	0.063985	0.936015
71448	0.187047	0.812953
71449	0.037625	0.962375
71450	0.342557	0.657443
71451	0.135962	0.864038
71452	0.226276	0.773724
71453	0.038642	0.961358
71454	0.027151	0.972849
71455	0.043712	0.956288
71456	0.223929	0.776071
71457	0.031296	0.968704
71458	0.034978	0.965022
71459	0.049046	0.950954
71460	0.429530	0.570470
71461	0.024651	0.975349
71462	0.027868	0.972132
71463	0.046789	0.953211
71464	0.066750	0.933250
71465	0.052276	0.947724
71466	0.032482	0.967518
71467	0.027899	0.972101
71468	0.204159	0.795841
71469	0.037020	0.962980
71470	0.141881	0.858119
71471	0.223080	0.776920
71472	0.517911	0.482089
71473	0.130807	0.869193
71474	0.962144	0.037856
71475	0.041751	0.958249
71476	0.152066	0.847934
71477	0.040245	0.959755
71478	0.967072	0.032928
71479	0.091721	0.908279
71480	0.047097	0.952903
71481	0.029731	0.970269
71482	0.416903	0.583097
71483	0.069619	0.930381
71484	0.038082	0.961918
71485	0.692822	0.307178
71486	0.039133	0.960867
71487	0.158146	0.841854
71488	0.036155	0.963845
71489	0.025582	0.974418
71490	0.040420	0.959580
71491	0.485103	0.514897
71492	0.155490	0.844510
71493	0.341698	0.658302
71494	0.533015	0.466985
71495	0.033283	0.966717
71496	0.026691	0.973309
71497	0.187897	0.812103
71498	0.674361	0.325639
71499	0.294966	0.705034
71500	0.724504	0.275496
71501	0.965595	0.034405
71502	0.201996	0.798004
71503	0.037484	0.962516
71504	0.202227	0.797773
71505	0.342878	0.657122
71506	0.403785	0.596215
71507	0.371026	0.628974
71508	0.039841	0.960159
71509	0.028213	0.971787
71510	0.257805	0.742195
71511	0.032853	0.967147
71512	0.022246	0.977754
71513	0.022633	0.977367
71514	0.351591	0.648409
71515	0.045252	0.954748
71516	0.353668	0.646332
71517	0.028213	0.971787
71518	0.032465	0.967535
71519	0.032368	0.967632
71520	0.033082	0.966918
71521	0.530070	0.469930
71522	0.021435	0.978565
71523	0.101423	0.898577
71524	0.142678	0.857322
71525	0.643191	0.356809
71526	0.078083	0.921917
71527	0.605204	0.394796
71528	0.040498	0.959502
71529	0.694217	0.305783
71530	0.075467	0.924533
71531	0.771591	0.228409
71532	0.177503	0.822497
71533	0.164299	0.835701
71534	0.081239	0.918761
71535	0.033051	0.966949
71536	0.047230	0.952770
71537	0.956928	0.043072
71538	0.075467	0.924533
71539	0.118891	0.881109
71540	0.045457	0.954543
71541	0.039841	0.960159
71542	0.031848	0.968152
71543	0.028129	0.971871
71544	0.108670	0.891330
71545	0.007513	0.992487
71546	0.028169	0.971831
71547	0.052524	0.947476
71548	0.026641	0.973359
71549	0.724547	0.275453
71550	0.037369	0.962631
71551	0.200928	0.799072
71552	0.026332	0.973668
71553	0.021562	0.978438
71554	0.918422	0.081578
71555	0.381494	0.618506
71556	0.768123	0.231877
71557	0.038486	0.961514
71558	0.040069	0.959931
71559	0.107682	0.892318
71560	0.217020	0.782980
71561	0.135875	0.864125
71562	0.158307	0.841693
71563	0.008311	0.991689
71564	0.141294	0.858706
71565	0.015142	0.984858
71566	0.094575	0.905425
71567	0.042888	0.957112
71568	0.116733	0.883267
71569	0.195927	0.804073
71570	0.097029	0.902971
71571	0.029141	0.970859
71572	0.040224	0.959776
71573	0.264858	0.735142
71574	0.460987	0.539013
71575	0.282822	0.717178
71576	0.323565	0.676435
71577	0.684601	0.315399
71578	0.017525	0.982475
71579	0.019022	0.980978
71580	0.228031	0.771969
71581	0.024521	0.975479
71582	0.036171	0.963829
71583	0.026513	0.973487
71584	0.591672	0.408328
71585	0.037631	0.962369
71586	0.034400	0.965600
71587	0.129095	0.870905
71588	0.164258	0.835742
71589	0.165216	0.834784
71590	0.036253	0.963747
71591	0.115533	0.884467
71592	0.182935	0.817065
71593	0.121972	0.878028
71594	0.042932	0.957068
71595	0.052498	0.947502
71596	0.025268	0.974732
71597	0.413585	0.586415
71598	0.054028	0.945972
71599	0.026224	0.973776
71600	0.802267	0.197733
71601	0.030260	0.969740
71602	0.046462	0.953538
71603	0.060245	0.939755
71604	0.043591	0.956409
71605	0.337022	0.662978
71606	0.968424	0.031576
71607	0.052961	0.947039
71608	0.029706	0.970294
71609	0.186880	0.813120
71610	0.025991	0.974009
71611	0.041946	0.958054
71612	0.363274	0.636726
71613	0.048836	0.951164
71614	0.218449	0.781551
71615	0.331636	0.668364
71616	0.252773	0.747227
71617	0.394967	0.605033
71618	0.017532	0.982468
71619	0.024339	0.975661
71620	0.022817	0.977183
71621	0.022656	0.977344
71622	0.025935	0.974065
71623	0.031359	0.968641
71624	0.620697	0.379303
71625	0.027860	0.972140
71626	0.421086	0.578914
71627	0.031234	0.968766
71628	0.033898	0.966102
71629	0.396393	0.603607
71630	0.197101	0.802899
71631	0.387587	0.612413
71632	0.076732	0.923268
71633	0.063068	0.936932
71634	0.230078	0.769922
71635	0.124933	0.875067
71636	0.299495	0.700505
71637	0.021625	0.978375
71638	0.104010	0.895990
71639	0.027423	0.972577
71640	0.134010	0.865990
71641	0.181014	0.818986
71642	0.077904	0.922096
71643	0.042945	0.957055
71644	0.050088	0.949912
71645	0.020098	0.979902
71646	0.028088	0.971912
71647	0.055509	0.944491
71648	0.048462	0.951538
71649	0.347428	0.652572
71650	0.033787	0.966213
71651	0.928956	0.071044
71652	0.038017	0.961983
71653	0.030049	0.969951
71654	0.692791	0.307209
71655	0.802093	0.197907
71656	0.401037	0.598963
71657	0.229611	0.770389
71658	0.823178	0.176822
71659	0.026486	0.973514
71660	0.041411	0.958589
71661	0.649689	0.350311
71662	0.029857	0.970143
71663	0.023067	0.976933
71664	0.857550	0.142450
71665	0.015390	0.984610
71666	0.028436	0.971564
71667	0.026782	0.973218
71668	0.177928	0.822072
71669	0.025873	0.974127
71670	0.975276	0.024724
71671	0.629002	0.370998
71672	0.031560	0.968440
71673	0.043300	0.956700
71674	0.040550	0.959450
71675	0.436022	0.563978
71676	0.029882	0.970118
71677	0.029372	0.970628
71678	0.029812	0.970188
71679	0.867563	0.132437
71680	0.022009	0.977991
71681	0.067658	0.932342
71682	0.027311	0.972689
71683	0.044395	0.955605
71684	0.024694	0.975306
71685	0.014060	0.985940
71686	0.028928	0.971072
71687	0.053234	0.946766
71688	0.175239	0.824761
71689	0.228489	0.771511
71690	0.816011	0.183989
71691	0.104703	0.895297
71692	0.184162	0.815838
71693	0.121896	0.878104
71694	0.030875	0.969125
71695	0.025751	0.974249
71696	0.278191	0.721809
71697	0.032326	0.967674
71698	0.092411	0.907589
71699	0.031678	0.968322
71700	0.008890	0.991110
71701	0.038915	0.961085
71702	0.833109	0.166891
71703	0.025507	0.974493
71704	0.238719	0.761281
71705	0.043917	0.956083
71706	0.029487	0.970513
71707	0.038603	0.961397
71708	0.029689	0.970311
71709	0.037346	0.962654
71710	0.038600	0.961400
71711	0.629710	0.370290
71712	0.311089	0.688911
71713	0.316252	0.683748
71714	0.055508	0.944492
71715	0.025715	0.974285
71716	0.049139	0.950861
71717	0.029694	0.970306
71718	0.045379	0.954621
71719	0.499293	0.500707
71720	0.043972	0.956028
71721	0.152747	0.847253
71722	0.021804	0.978196
71723	0.026900	0.973100
71724	0.030517	0.969483
71725	0.024593	0.975407
71726	0.117056	0.882944
71727	0.408006	0.591994
71728	0.029778	0.970222
71729	0.032098	0.967902
71730	0.085585	0.914415
71731	0.153270	0.846730
71732	0.049614	0.950386
71733	0.034141	0.965859
71734	0.052534	0.947466
71735	0.028062	0.971938
71736	0.272953	0.727047
71737	0.027420	0.972580
71738	0.031311	0.968689
71739	0.025704	0.974296
71740	0.748208	0.251792
71741	0.029740	0.970260
71742	0.014421	0.985579
71743	0.025252	0.974748
71744	0.028564	0.971436
71745	0.059010	0.940990
71746	0.050613	0.949387
71747	0.211995	0.788005
71748	0.031774	0.968226
71749	0.028367	0.971633
71750	0.027142	0.972858
71751	0.296342	0.703658
71752	0.022856	0.977144
71753	0.031991	0.968009
71754	0.701551	0.298449
71755	0.055896	0.944104
71756	0.028947	0.971053
71757	0.054159	0.945841
71758	0.035422	0.964578
71759	0.028151	0.971849
71760	0.014164	0.985836
71761	0.038036	0.961964
71762	0.958283	0.041717
71763	0.117411	0.882589
71764	0.362249	0.637751
71765	0.026918	0.973082
71766	0.149825	0.850175
71767	0.008726	0.991274
71768	0.029730	0.970270
71769	0.021637	0.978363
71770	0.023672	0.976328
71771	0.039376	0.960624
71772	0.333997	0.666003
71773	0.174948	0.825052
71774	0.765060	0.234940
71775	0.013289	0.986711
71776	0.077143	0.922857
71777	0.019983	0.980017
71778	0.833860	0.166140
71779	0.025649	0.974351
71780	0.135267	0.864733
71781	0.042301	0.957699
71782	0.206322	0.793678
71783	0.022950	0.977050
71784	0.042951	0.957049
71785	0.029001	0.970999
71786	0.020495	0.979505
71787	0.027255	0.972745
71788	0.025111	0.974889
71789	0.024703	0.975297
71790	0.011615	0.988385
71791	0.012535	0.987465
71792	0.013004	0.986996
71793	0.014421	0.985579
71794	0.023981	0.976019
71795	0.035165	0.964835
71796	0.597864	0.402136
71797	0.255500	0.744500
71798	0.035651	0.964349
71799	0.600794	0.399206
71800	0.099771	0.900229
71801	0.113248	0.886752
71802	0.865672	0.134328
71803	0.166416	0.833584
71804	0.030669	0.969331
71805	0.035370	0.964630
71806	0.031961	0.968039
71807	0.025977	0.974023
71808	0.130619	0.869381
71809	0.200966	0.799034
71810	0.021622	0.978378
71811	0.065761	0.934239
71812	0.050919	0.949081
71813	0.563380	0.436620
71814	0.027685	0.972315
71815	0.401279	0.598721
71816	0.109140	0.890860
71817	0.198754	0.801246
71818	0.137080	0.862920
71819	0.010524	0.989476
71820	0.013830	0.986170
71821	0.015132	0.984868
71822	0.034406	0.965594
71823	0.024971	0.975029
71824	0.769462	0.230538
71825	0.111767	0.888233
71826	0.079451	0.920549
71827	0.040046	0.959954
71828	0.526320	0.473680
71829	0.033602	0.966398
71830	0.394138	0.605862
71831	0.053720	0.946280
71832	0.159458	0.840542
71833	0.102476	0.897524
71834	0.716681	0.283319
71835	0.039292	0.960708
71836	0.027893	0.972107
71837	0.027283	0.972717
71838	0.013289	0.986711
71839	0.327995	0.672005
71840	0.104667	0.895333
71841	0.676311	0.323689
71842	0.137144	0.862856
71843	0.125435	0.874565
71844	0.030290	0.969710
71845	0.027283	0.972717
71846	0.008437	0.991563
71847	0.049000	0.951000
71848	0.025151	0.974849
71849	0.041606	0.958394
71850	0.108677	0.891323
71851	0.024230	0.975770
71852	0.010930	0.989070
71853	0.391317	0.608683
71854	0.373858	0.626142
71855	0.025034	0.974966
71856	0.098499	0.901501
71857	0.129278	0.870722
71858	0.246996	0.753004
71859	0.366789	0.633211
71860	0.051904	0.948096
71861	0.013140	0.986860
71862	0.040313	0.959687
71863	0.028362	0.971638
71864	0.032471	0.967529
71865	0.044705	0.955295
71866	0.759568	0.240432
71867	0.028850	0.971150
71868	0.139141	0.860859
71869	0.040313	0.959687
71870	0.045868	0.954132
71871	0.167306	0.832694
71872	0.488073	0.511927
71873	0.137274	0.862726
71874	0.028506	0.971494
71875	0.120479	0.879521
71876	0.142089	0.857911
71877	0.029084	0.970916
71878	0.010930	0.989070
71879	0.027933	0.972067
71880	0.014421	0.985579
71881	0.039425	0.960575
71882	0.043308	0.956692
71883	0.175958	0.824042
71884	0.027114	0.972886
71885	0.423694	0.576306
71886	0.028916	0.971084
71887	0.026741	0.973259
71888	0.033499	0.966501
71889	0.010278	0.989722
71890	0.059974	0.940026
71891	0.012873	0.987127
71892	0.029438	0.970562
71893	0.577006	0.422994
71894	0.170848	0.829152
71895	0.533390	0.466610
71896	0.021665	0.978335
71897	0.023937	0.976063
71898	0.091093	0.908907
71899	0.033701	0.966299
71900	0.139780	0.860220
71901	0.029968	0.970032
71902	0.070317	0.929683
71903	0.102961	0.897039
71904	0.176984	0.823016
71905	0.074158	0.925842
71906	0.035228	0.964772
71907	0.029559	0.970441
71908	0.029236	0.970764
71909	0.028633	0.971367
71910	0.013878	0.986122
71911	0.102208	0.897792
71912	0.725790	0.274210
71913	0.027330	0.972670
71914	0.033946	0.966054
71915	0.568095	0.431905
71916	0.024118	0.975882
71917	0.037019	0.962981
71918	0.063644	0.936356
71919	0.614730	0.385270
71920	0.038712	0.961288
71921	0.011853	0.988147
71922	0.041653	0.958347
71923	0.020575	0.979425
71924	0.025271	0.974729
71925	0.072297	0.927703
71926	0.263015	0.736985
71927	0.836260	0.163740
71928	0.053329	0.946671
71929	0.685342	0.314658
71930	0.007963	0.992037
71931	0.024385	0.975615
71932	0.051137	0.948863
71933	0.034539	0.965461
71934	0.024197	0.975803
71935	0.117016	0.882984
71936	0.028789	0.971211
71937	0.961942	0.038058
71938	0.056031	0.943969
71939	0.035181	0.964819
71940	0.303494	0.696506
71941	0.808368	0.191632
71942	0.147609	0.852391
71943	0.033756	0.966244
71944	0.036309	0.963691
71945	0.015352	0.984648
71946	0.389987	0.610013
71947	0.027353	0.972647
71948	0.041221	0.958779
71949	0.138336	0.861664
71950	0.076098	0.923902
71951	0.320756	0.679244
71952	0.382966	0.617034
71953	0.967538	0.032462
71954	0.025764	0.974236
71955	0.193101	0.806899
71956	0.141834	0.858166
71957	0.034112	0.965888
71958	0.675633	0.324367
71959	0.166966	0.833034
71960	0.032429	0.967571
71961	0.029000	0.971000
71962	0.024202	0.975798
71963	0.088477	0.911523
71964	0.227482	0.772518
71965	0.012645	0.987355
71966	0.057191	0.942809
71967	0.687880	0.312120
71968	0.029709	0.970291
71969	0.026103	0.973897
71970	0.081183	0.918817
71971	0.029550	0.970450
71972	0.023050	0.976950
71973	0.033622	0.966378
71974	0.024311	0.975689
71975	0.084037	0.915963
71976	0.753658	0.246342
71977	0.553926	0.446074
71978	0.035675	0.964325
71979	0.214516	0.785484
71980	0.162625	0.837375
71981	0.027801	0.972199
71982	0.052551	0.947449
71983	0.030978	0.969022
71984	0.367637	0.632363
71985	0.010860	0.989140
71986	0.153742	0.846258
71987	0.219034	0.780966
71988	0.030457	0.969543
71989	0.032411	0.967589
71990	0.306447	0.693553
71991	0.525657	0.474343
71992	0.267078	0.732922
71993	0.030728	0.969272
71994	0.028182	0.971818
71995	0.150158	0.849842
71996	0.455863	0.544137
71997	0.028530	0.971470
71998	0.033900	0.966100
71999	0.062337	0.937663
72000	0.032258	0.967742
72001	0.031185	0.968815
72002	0.037710	0.962290
72003	0.023736	0.976264
72004	0.207562	0.792438
72005	0.121421	0.878579
72006	0.042282	0.957718
72007	0.246719	0.753281
72008	0.356124	0.643876
72009	0.335850	0.664150
72010	0.078150	0.921850
72011	0.364087	0.635913
72012	0.027646	0.972354
72013	0.039511	0.960489
72014	0.956512	0.043488
72015	0.456827	0.543173
72016	0.012605	0.987395
72017	0.047836	0.952164
72018	0.057307	0.942693
72019	0.042813	0.957187
72020	0.974954	0.025046
72021	0.816292	0.183708
72022	0.481633	0.518367
72023	0.209027	0.790973
72024	0.361781	0.638219
72025	0.490869	0.509131
72026	0.283264	0.716736
72027	0.661839	0.338161
72028	0.031335	0.968665
72029	0.101544	0.898456
72030	0.027725	0.972275
72031	0.329512	0.670488
72032	0.143147	0.856853
72033	0.207228	0.792772
72034	0.558982	0.441018
72035	0.025160	0.974840
72036	0.091789	0.908211
72037	0.030728	0.969272
72038	0.030781	0.969219
72039	0.087799	0.912201
72040	0.040390	0.959610
72041	0.226543	0.773457
72042	0.031698	0.968302
72043	0.174677	0.825323
72044	0.220616	0.779384
72045	0.030789	0.969211
72046	0.041352	0.958648
72047	0.324451	0.675549
72048	0.045265	0.954735
72049	0.531751	0.468249
72050	0.025588	0.974412
72051	0.035202	0.964798
72052	0.024735	0.975265
72053	0.173185	0.826815
72054	0.450233	0.549767
72055	0.031202	0.968798
72056	0.180401	0.819599
72057	0.368501	0.631499
72058	0.031299	0.968701
72059	0.032171	0.967829
72060	0.038978	0.961022
72061	0.714602	0.285398
72062	0.028612	0.971388
72063	0.029886	0.970114
72064	0.040922	0.959078
72065	0.542645	0.457355
72066	0.161592	0.838408
72067	0.034761	0.965239
72068	0.042054	0.957946
72069	0.061601	0.938399
72070	0.601936	0.398064
72071	0.353620	0.646380
72072	0.078239	0.921761
